customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,zip_code,registration_date,segment,age,age_group
CUST-A4DE0F3D,Noah,Thomas,user169@gmail.com,+1-377-280-4875,1976-11-12,OTHER,United Kingdom,Birmingham,57026,2024-01-12 22:05:49,High Value,49,45-54
CUST-993FE747,Robert,Johnson,user170@yahoo.com,+1-438-716-4584,1998-08-18,M,Australia,Adelaide,72650,2019-01-03 02:57:54,Low Value,27,25-34
CUST-52CD02B2,Patricia,Thompson,user171@email.com,+1-573-174-7120,1968-11-17,M,France,Nice,23242,2021-11-11 15:48:44,Low Value,57,55+
CUST-FB6A75B8,Isabella,Thomas,user172@gmail.com,+1-428-781-3872,1969-04-14,M,Australia,Brisbane,48602,2020-01-31 15:46:57,Mid Value,56,55+
CUST-6FF09EF3,Elijah,Brown,user173@yahoo.com,+1-708-244-6425,1998-12-24,M,United States,Los Angeles,55457,2021-09-19 17:02:22,Mid Value,27,25-34
CUST-B503B5CB,Mary,Jackson,user174@email.com,+1-648-850-7875,2003-06-28,F,United Kingdom,Leeds,74629,2022-03-22 14:51:23,Low Value,22,18-24
CUST-DC9C37C0,James,Anderson,user175@gmail.com,+1-467-207-2215,1966-11-26,F,Japan,Osaka,59212,2020-05-14 21:54:31,High Value,59,55+
CUST-9970F2E2,Patricia,Anderson,user176@yahoo.com,+1-410-294-7705,1982-12-30,OTHER,United Kingdom,Glasgow,44768,2024-08-14 09:44:57,Low Value,43,35-44
CUST-1687001D,Charlotte,Allen,user177@email.com,+1-691-304-2589,1976-03-01,M,Canada,Montreal,32391,2024-06-05 18:56:40,Low Value,49,45-54
CUST-D467A182,Noah,Thomas,user178@gmail.com,+1-391-556-1731,1992-03-23,F,United Kingdom,Leeds,70956,2021-03-29 08:35:16,Mid Value,33,25-34
CUST-0CA158F9,Sophia,Johnson,user179@yahoo.com,+1-596-938-9561,1998-05-25,M,Canada,Ottawa,72236,2023-11-15 08:40:20,Mid Value,27,25-34
CUST-1EB8ECA9,Patricia,Harris,user180@email.com,+1-377-271-4471,1980-05-03,F,India,Delhi,15593,2022-08-08 09:07:14,High Value,45,45-54
CUST-FAD4EE16,Noah,Young,user181@gmail.com,+1-533-977-5525,1973-09-27,OTHER,Japan,Nagoya,11620,2024-12-16 02:30:46,Churned,52,45-54
CUST-629CFE91,Barbara,Young,user182@yahoo.com,+1-552-998-7732,1967-08-28,F,Japan,Nagoya,95824,2023-02-17 15:49:34,Churned,58,55+
CUST-269A66EB,Mary,Martin,user183@email.com,+1-475-481-1331,1962-07-20,F,India,Bangalore,50756,2021-05-21 00:09:41,New Customer,63,55+
CUST-2F7D46A3,Michael,White,user184@gmail.com,+1-958-596-9462,1975-07-06,F,United Kingdom,London,77537,2020-05-08 21:50:41,High Value,50,45-54
CUST-6C892E30,Mary,Harris,user185@yahoo.com,+1-251-469-4262,1994-06-27,F,Canada,Vancouver,70846,2023-04-19 08:57:09,New Customer,31,25-34
CUST-377F785D,David,Williams,user186@email.com,+1-491-128-7333,1962-01-29,M,United Kingdom,Manchester,85007,2020-10-27 20:45:06,Mid Value,64,55+
CUST-460CC0EA,Isabella,Smith,user187@gmail.com,+1-429-358-6004,1974-01-25,F,France,Toulouse,59345,2021-12-19 09:38:32,New Customer,52,45-54
CUST-7AD618AD,Emma,Young,user188@yahoo.com,+1-862-708-5631,1974-11-06,F,Canada,Toronto,73142,2019-07-18 08:02:08,Low Value,51,45-54
CUST-54AFA383,Mary,Allen,user189@email.com,+1-613-776-6236,2003-08-05,F,Canada,Toronto,95904,2023-03-26 06:48:20,Low Value,22,18-24
CUST-6B9FD5BA,Charlotte,Martin,user190@gmail.com,+1-887-467-9311,1988-06-25,F,Canada,Montreal,96194,2023-10-01 09:59:29,Mid Value,37,35-44
CUST-7BB8EFEA,Linda,Thomas,user191@yahoo.com,+1-428-862-6031,1966-08-22,M,Canada,Vancouver,58717,2021-03-20 12:42:16,Churned,59,55+
CUST-D7D9F1E8,Amelia,Jackson,user192@email.com,+1-742-405-7768,1991-07-23,M,Canada,Montreal,28004,2020-09-14 07:11:47,Low Value,34,25-34
CUST-EF2D215F,Liam,Johnson,user193@gmail.com,+1-204-562-5481,1998-09-30,F,Japan,Osaka,85534,2020-05-07 05:46:43,New Customer,27,25-34
CUST-9A6F6035,James,Anderson,user194@yahoo.com,+1-975-953-9700,1968-10-21,F,United Kingdom,London,98702,2019-01-13 19:29:42,Mid Value,57,55+
CUST-418410F7,Oliver,Allen,user195@email.com,+1-736-445-8105,1983-06-07,F,France,Marseille,74248,2022-01-21 03:41:14,Mid Value,42,35-44
CUST-03F3081B,Mary,Jackson,user196@gmail.com,+1-855-361-9761,1987-06-14,OTHER,Germany,Berlin,87846,2019-05-30 00:11:04,High Value,38,35-44
CUST-B66872BA,Barbara,White,user197@yahoo.com,+1-877-203-9524,1963-04-13,F,United States,Phoenix,89381,2024-12-17 01:56:37,Mid Value,62,55+
CUST-894C79CD,Michael,Thomas,user198@email.com,+1-920-519-5839,1967-02-20,F,Japan,Tokyo,81845,2023-03-23 02:53:23,Mid Value,59,55+
CUST-301197FC,Robert,Brown,user199@gmail.com,+1-462-759-4787,1982-07-01,M,India,Bangalore,44619,2022-12-13 11:01:45,High Value,43,35-44
CUST-DD5A61DE,James,Jones,user200@yahoo.com,+1-879-762-3793,1971-11-21,F,United Kingdom,Birmingham,67372,2024-04-15 21:17:35,Low Value,54,45-54
CUST-D26F46DC,Charlotte,Garcia,user201@email.com,+1-315-235-1960,1985-05-10,F,United Kingdom,London,64529,2024-01-10 09:32:07,New Customer,40,35-44
CUST-9C9DEBE7,Ava,Brown,user202@gmail.com,+1-621-551-1753,1972-05-02,M,India,Bangalore,95848,2021-09-03 07:16:47,High Value,53,45-54
CUST-8B96B7AA,John,Young,user203@yahoo.com,+1-827-155-1190,1983-01-08,F,France,Nice,71510,2023-03-21 12:07:54,Mid Value,43,35-44
CUST-554886D1,William,Walker,user204@email.com,+1-658-190-9166,1993-06-15,M,United Kingdom,Birmingham,25559,2023-03-26 06:50:40,High Value,32,25-34
CUST-68019948,Michael,Harris,user205@gmail.com,+1-549-472-1889,1987-06-15,F,United Kingdom,Leeds,53512,2023-10-07 07:52:27,Churned,38,35-44
CUST-B1C35DF4,Oliver,Thomas,user206@yahoo.com,+1-918-208-1750,1984-09-20,F,India,Chennai,28408,2022-06-25 08:57:56,High Value,41,35-44
CUST-31D3D35C,Mary,Walker,user207@email.com,+1-326-890-8381,2001-07-26,M,Canada,Ottawa,76086,2020-02-23 07:11:18,New Customer,24,18-24
CUST-B869ECEB,Jennifer,Jones,user208@gmail.com,+1-306-496-6273,1996-02-03,OTHER,United States,Houston,64875,2024-03-07 01:51:38,Mid Value,30,25-34
CUST-FF726BB4,Sophia,Anderson,user209@yahoo.com,+1-928-854-4560,1987-01-28,F,Canada,Montreal,91810,2021-06-21 19:10:39,Low Value,39,35-44
CUST-8B51579A,Olivia,Young,user210@email.com,+1-492-998-7920,1972-02-06,M,Germany,Frankfurt,23955,2019-03-20 12:25:39,New Customer,54,45-54
CUST-A3C244DB,Barbara,Miller,user211@gmail.com,+1-971-654-1529,1963-08-11,F,Germany,Cologne,23432,2024-03-29 04:24:14,Churned,62,55+
CUST-68CBB066,Amelia,Anderson,user212@yahoo.com,+1-765-155-1212,1998-03-12,F,France,Lyon,91338,2022-10-08 13:14:07,Mid Value,27,25-34
CUST-89CF42A2,Jennifer,Thompson,user213@email.com,+1-322-486-1665,2000-01-15,M,Australia,Brisbane,82954,2021-03-31 23:07:57,Mid Value,26,25-34
CUST-D07E0E9C,Charlotte,Allen,user214@gmail.com,+1-877-408-9037,1999-09-28,OTHER,Germany,Frankfurt,56934,2019-08-15 10:23:08,Low Value,26,25-34
CUST-8C2865EA,Liam,Thomas,user215@yahoo.com,+1-500-323-9691,1972-07-06,M,France,Nice,95105,2019-01-28 08:27:05,High Value,53,45-54
CUST-3AE30E6C,Patricia,Jackson,user216@email.com,+1-462-653-5633,1990-04-30,M,Australia,Adelaide,59146,2023-05-17 21:39:47,Churned,35,35-44
CUST-0E38F2F8,James,Williams,user217@gmail.com,+1-415-786-4492,1993-02-15,M,India,Mumbai,36945,2023-07-29 17:51:37,New Customer,33,25-34
CUST-0B01241D,David,White,user218@yahoo.com,+1-597-561-7626,1970-06-18,M,United Kingdom,Birmingham,12213,2022-04-25 03:21:51,High Value,55,55+
CUST-B1B0D584,Amelia,Taylor,user219@email.com,+1-821-188-5612,2003-08-25,M,United States,Houston,61788,2024-08-14 19:05:24,High Value,22,18-24
CUST-826C8F2A,Charlotte,Thomas,user220@gmail.com,+1-211-666-3316,1970-08-21,M,India,Mumbai,10659,2023-11-15 08:59:37,Churned,55,55+
CUST-813BB3ED,John,Garcia,user221@yahoo.com,+1-388-326-5140,1996-07-20,F,Japan,Tokyo,33770,2024-09-15 15:44:20,Churned,29,25-34
CUST-78411B75,John,Davis,user222@email.com,+1-302-391-2143,1997-05-07,F,United States,Chicago,73682,2022-11-01 02:35:59,Low Value,28,25-34
CUST-29CF25CB,Charlotte,White,user223@gmail.com,+1-483-960-6889,1999-10-02,F,Canada,Vancouver,72908,2022-12-09 00:28:34,New Customer,26,25-34
CUST-71A14DE3,Charlotte,Williams,user224@yahoo.com,+1-944-177-1305,1980-10-14,OTHER,Australia,Sydney,86269,2023-12-04 13:58:17,New Customer,45,45-54
CUST-88F7C53C,Barbara,Jones,user225@email.com,+1-675-613-9362,1962-06-30,M,France,Toulouse,57692,2023-04-10 04:18:21,High Value,63,55+
CUST-AC2299D2,Ava,Thomas,user226@gmail.com,+1-241-324-8989,2001-10-13,F,France,Paris,44649,2022-02-21 19:05:02,Mid Value,24,18-24
CUST-8C6EE0A1,Oliver,Wilson,user227@yahoo.com,+1-959-369-9918,1974-01-26,OTHER,United States,Los Angeles,59369,2024-07-23 21:33:51,New Customer,52,45-54
CUST-AD86E85D,Ava,Martin,user228@email.com,+1-818-106-9222,1999-12-28,F,Australia,Perth,31706,2020-12-15 13:21:17,High Value,26,25-34
CUST-229DA651,Amelia,Martin,user229@gmail.com,+1-690-315-3641,1974-05-24,M,Canada,Toronto,41938,2019-05-15 01:04:29,Mid Value,51,45-54
CUST-A09042F9,Elijah,Smith,user230@yahoo.com,+1-936-845-5644,1969-03-02,M,Germany,Munich,68877,2024-02-28 09:50:54,New Customer,56,55+
CUST-3629C982,Amelia,Anderson,user231@email.com,+1-664-710-2127,1971-08-10,F,India,Chennai,60523,2020-02-15 18:31:50,High Value,54,45-54
CUST-8EAD92E9,Sophia,Thompson,user232@gmail.com,+1-970-220-2526,1973-10-08,M,United States,Los Angeles,89098,2023-08-03 12:04:39,High Value,52,45-54
CUST-6DB6F7C5,Elijah,Brown,user233@yahoo.com,+1-635-237-5170,1995-07-11,M,Japan,Osaka,20986,2021-05-30 01:53:37,Churned,30,25-34
CUST-3BC910AB,Liam,White,user234@email.com,+1-570-209-3535,1977-07-17,M,Japan,Sapporo,43244,2021-03-22 20:09:20,Churned,48,45-54
CUST-54AC6C75,Sophia,Martin,user235@gmail.com,+1-459-414-6641,1998-06-04,M,Japan,Osaka,96413,2020-01-05 23:40:41,Mid Value,27,25-34
CUST-18CC9A06,Charlotte,Smith,user236@yahoo.com,+1-293-943-3381,1971-01-04,M,India,Hyderabad,67065,2019-10-01 20:14:46,High Value,55,55+
CUST-59BE6A4F,Mary,Garcia,user237@email.com,+1-855-606-8192,1975-02-03,M,Canada,Montreal,96099,2023-05-29 20:18:32,Low Value,51,45-54
CUST-C8B9A5AF,Robert,Wilson,user238@gmail.com,+1-998-509-6785,1962-04-15,M,France,Toulouse,86818,2020-09-14 08:13:29,Churned,63,55+
CUST-E8B895D3,Michael,Harris,user239@yahoo.com,+1-613-688-1076,1964-09-01,F,United States,Los Angeles,63363,2023-04-22 19:50:55,High Value,61,55+
CUST-4FCFED9B,Noah,Walker,user240@email.com,+1-695-888-4985,1994-03-29,F,United Kingdom,Leeds,99337,2022-12-02 09:48:21,Churned,31,25-34
CUST-11AFA35F,Oliver,Young,user241@gmail.com,+1-209-817-5314,1992-10-18,F,United States,Chicago,22190,2022-05-24 10:25:26,Low Value,33,25-34
CUST-E75E4FAE,Ava,Miller,user242@yahoo.com,+1-440-853-4965,1997-09-26,F,United Kingdom,Manchester,40042,2020-09-21 23:22:12,Mid Value,28,25-34
CUST-C11F70DF,Ava,Thomas,user243@email.com,+1-835-422-9066,1970-08-13,OTHER,Australia,Brisbane,74330,2020-07-22 03:54:51,Churned,55,55+
CUST-390C7886,Amelia,Garcia,user244@gmail.com,+1-668-223-9490,1987-01-28,M,Canada,Vancouver,11103,2019-02-06 17:21:41,Mid Value,39,35-44
CUST-15D244F5,Jennifer,Martin,user245@yahoo.com,+1-634-315-7866,1999-07-16,F,Japan,Yokohama,62506,2021-05-18 18:41:21,New Customer,26,25-34
CUST-29314366,John,Jones,user246@email.com,+1-684-925-1159,1998-11-19,F,Germany,Cologne,75483,2020-02-22 18:56:06,Churned,27,25-34
CUST-4896B0D7,Charlotte,Brown,user247@gmail.com,+1-660-862-6483,1993-02-11,F,Australia,Brisbane,57226,2023-10-07 22:43:36,Churned,33,25-34
CUST-01DF39A2,Barbara,Thomas,user248@yahoo.com,+1-532-789-9363,1983-06-02,M,Canada,Calgary,20277,2022-03-29 22:42:47,Churned,42,35-44
CUST-A22C5A9D,Robert,Williams,user249@email.com,+1-365-451-4739,1991-07-23,F,Canada,Vancouver,95591,2021-06-24 05:06:15,Low Value,34,25-34
CUST-ECFB872D,John,Davis,user250@gmail.com,+1-877-357-2311,1978-06-16,F,Japan,Osaka,62041,2019-11-17 00:55:53,High Value,47,45-54
CUST-806C142A,Noah,Taylor,user251@yahoo.com,+1-434-353-5655,1992-03-14,M,United Kingdom,Manchester,27206,2023-06-25 12:45:18,Mid Value,33,25-34
CUST-AD57F847,Sophia,Garcia,user252@email.com,+1-805-711-8480,1962-05-23,OTHER,United States,Houston,78610,2024-06-10 17:56:22,Churned,63,55+
CUST-73146208,John,Thomas,user253@gmail.com,+1-493-580-9767,1983-08-16,M,Canada,Calgary,72530,2021-07-19 20:34:46,High Value,42,35-44
CUST-9C83E63B,Charlotte,Jackson,user254@yahoo.com,+1-587-325-5308,1979-12-07,M,Japan,Nagoya,91962,2021-01-14 07:01:24,Churned,46,45-54
CUST-A8431217,William,Wilson,user255@email.com,+1-917-737-9060,1979-05-16,F,Canada,Vancouver,12542,2020-04-17 17:04:28,High Value,46,45-54
CUST-F4270103,Olivia,Taylor,user256@gmail.com,+1-710-480-8597,1972-08-26,M,United States,Chicago,20515,2020-03-29 21:05:53,High Value,53,45-54
CUST-173DDD1C,Linda,Jackson,user257@yahoo.com,+1-989-553-5049,1986-09-14,M,Canada,Montreal,70402,2019-10-19 22:11:17,Churned,39,35-44
CUST-6FE2BB81,Ava,Taylor,user258@email.com,+1-403-469-1853,1992-03-05,F,France,Paris,40928,2024-05-20 09:06:47,New Customer,33,25-34
CUST-241C00C7,Isabella,Jones,user259@gmail.com,+1-580-889-2466,1961-01-09,F,Australia,Melbourne,75525,2019-10-11 23:23:37,Churned,65,55+
CUST-05281758,Charlotte,Thomas,user260@yahoo.com,+1-649-850-4161,2002-07-16,M,Australia,Perth,56945,2020-02-23 14:21:32,Low Value,23,18-24
CUST-B8879857,Isabella,Young,user261@email.com,+1-364-170-9702,1993-01-09,F,United States,Houston,48754,2021-03-29 04:44:41,Churned,33,25-34
CUST-0A620DC3,Robert,Young,user262@gmail.com,+1-596-294-9586,1990-11-25,M,Australia,Adelaide,30202,2024-03-19 15:31:09,Low Value,35,35-44
CUST-A181D2D3,Ava,Miller,user263@yahoo.com,+1-301-132-7366,1987-11-20,M,Australia,Adelaide,91785,2024-12-18 21:45:48,Churned,38,35-44
CUST-591E37E1,Charlotte,Johnson,user264@email.com,+1-569-671-7814,1963-05-05,F,Canada,Toronto,90862,2021-04-05 20:39:01,Churned,62,55+
CUST-D1381363,Amelia,Davis,user265@gmail.com,+1-783-740-3931,1964-10-15,OTHER,United States,Phoenix,64419,2019-11-24 19:42:26,Churned,61,55+
CUST-B61C88A8,Isabella,Harris,user266@yahoo.com,+1-560-422-6319,1991-03-20,F,Australia,Perth,93000,2022-08-30 18:58:24,Low Value,34,25-34
CUST-868B57F0,Mary,Taylor,user267@email.com,+1-810-116-9480,1998-04-28,F,France,Marseille,10860,2021-07-22 02:31:22,Mid Value,27,25-34
CUST-0DB488E2,Mary,Harris,user268@gmail.com,+1-564-259-3267,1981-06-05,F,France,Marseille,86304,2021-02-15 06:40:52,Mid Value,44,35-44
CUST-16EBBC2D,Elijah,Brown,user269@yahoo.com,+1-809-757-5921,1980-06-08,M,Canada,Ottawa,60010,2019-09-01 19:41:54,High Value,45,45-54
CUST-E6E1CBDE,Charlotte,Jackson,user270@email.com,+1-255-412-9591,1983-09-04,M,Australia,Brisbane,80769,2023-10-22 02:57:31,Mid Value,42,35-44
CUST-B2AFFC91,Olivia,Taylor,user271@gmail.com,+1-603-251-3165,1994-03-10,F,Australia,Sydney,72371,2023-11-11 09:41:55,High Value,31,25-34
CUST-18C2287A,Michael,Young,user272@yahoo.com,+1-830-853-9589,1977-11-12,F,Japan,Osaka,19390,2021-04-07 05:34:02,New Customer,48,45-54
CUST-1A655904,Emma,Allen,user273@email.com,+1-652-738-3389,1999-03-14,M,Australia,Sydney,40603,2020-09-12 09:36:31,Low Value,26,25-34
CUST-10FEDD0B,Patricia,Taylor,user274@gmail.com,+1-660-582-1372,1965-11-02,F,Germany,Munich,80517,2020-10-20 06:34:07,Mid Value,60,55+
CUST-7B2B09A0,Jennifer,Johnson,user275@yahoo.com,+1-490-305-5444,1997-05-06,M,Canada,Calgary,95820,2019-01-26 21:26:29,High Value,28,25-34
CUST-AE514E6F,Oliver,Brown,user276@email.com,+1-523-596-9709,1978-06-18,M,Japan,Osaka,36066,2023-04-05 11:13:50,New Customer,47,45-54
CUST-3856255A,Linda,Thompson,user277@gmail.com,+1-482-931-2015,1962-09-15,F,United States,Houston,13862,2023-09-21 03:16:36,Low Value,63,55+
CUST-562B8ADA,Olivia,Davis,user278@yahoo.com,+1-786-256-7987,1970-04-28,F,France,Nice,53160,2022-10-27 12:28:55,Churned,55,55+
CUST-A9A32BEE,Olivia,Jones,user279@email.com,+1-871-678-3589,1974-01-25,F,Germany,Berlin,83051,2023-07-14 20:29:34,High Value,52,45-54
CUST-D205FF4B,Charlotte,Wilson,user280@gmail.com,+1-355-897-4079,1981-08-11,M,Germany,Munich,34215,2019-03-23 09:28:50,Churned,44,35-44
CUST-933A5B78,Isabella,Martin,user281@yahoo.com,+1-929-765-7126,2001-03-18,F,Canada,Calgary,74414,2023-01-12 04:35:15,Mid Value,24,18-24
CUST-36FEF3A3,Michael,Williams,user282@email.com,+1-381-549-9027,1973-02-24,F,Germany,Cologne,42346,2022-08-21 08:51:44,New Customer,53,45-54
CUST-B659B98E,Mary,Thompson,user283@gmail.com,+1-311-562-8485,2001-05-15,M,United States,Los Angeles,77987,2023-07-30 02:25:49,New Customer,24,18-24
CUST-6CF37EC4,Jennifer,White,user284@yahoo.com,+1-501-727-1893,1997-12-13,OTHER,United States,Los Angeles,70762,2024-06-30 08:49:12,New Customer,28,25-34
CUST-1CFB2672,Elijah,Miller,user285@email.com,+1-665-192-5097,1994-01-25,F,United Kingdom,Manchester,26193,2019-10-11 07:42:42,High Value,32,25-34
CUST-586C8F66,Jennifer,Anderson,user286@gmail.com,+1-779-992-3459,2003-02-23,F,India,Delhi,33444,2019-06-09 09:59:15,New Customer,23,18-24
CUST-BF42EF0C,James,Harris,user287@yahoo.com,+1-709-975-9169,1981-01-23,OTHER,Canada,Toronto,89689,2023-03-14 03:33:04,Mid Value,45,45-54
CUST-A7790E4A,Michael,Johnson,user288@email.com,+1-389-251-1902,2000-01-27,F,France,Paris,29054,2019-04-11 18:18:42,Churned,26,25-34
CUST-E062A9B9,Sophia,Garcia,user289@gmail.com,+1-666-867-6901,1982-07-13,M,Canada,Toronto,49229,2021-09-29 23:20:31,Low Value,43,35-44
CUST-CD171D56,Michael,Miller,user290@yahoo.com,+1-826-159-2790,1964-08-08,OTHER,Japan,Sapporo,21491,2023-02-11 16:31:33,Churned,61,55+
CUST-958F5298,Charlotte,Martin,user291@email.com,+1-704-927-3947,1989-01-22,OTHER,Canada,Montreal,48074,2020-08-24 08:32:23,High Value,37,35-44
CUST-7CB39605,Charlotte,Miller,user292@gmail.com,+1-211-755-4296,1961-08-19,F,United Kingdom,Birmingham,18891,2021-08-14 05:11:05,Low Value,64,55+
CUST-1569FD3D,Amelia,Martin,user293@yahoo.com,+1-685-916-1582,1960-06-01,F,Australia,Perth,30366,2024-05-02 15:27:28,New Customer,65,55+
CUST-C6BD4B58,Michael,Walker,user294@email.com,+1-901-439-6793,1991-06-21,M,Australia,Melbourne,46760,2019-04-07 20:26:23,Low Value,34,25-34
CUST-82921C4D,Mary,Wilson,user295@gmail.com,+1-623-188-9143,2002-08-20,F,Japan,Yokohama,69232,2021-07-29 05:37:54,Mid Value,23,18-24
CUST-1CCE7078,Michael,Anderson,user296@yahoo.com,+1-695-850-9579,1971-11-28,F,Canada,Vancouver,28781,2019-11-02 06:10:02,Churned,54,45-54
CUST-B7B80EA9,Robert,Anderson,user297@email.com,+1-678-147-2689,1973-12-17,OTHER,Germany,Hamburg,12946,2023-11-30 09:58:56,Low Value,52,45-54
CUST-348CA421,Isabella,Young,user298@gmail.com,+1-726-204-4384,1981-11-01,OTHER,France,Marseille,82006,2021-09-16 11:57:22,Low Value,44,35-44
CUST-924E800E,Mary,Brown,user299@yahoo.com,+1-592-155-2410,1979-04-11,M,Germany,Cologne,33459,2024-12-29 08:34:10,Churned,46,45-54
CUST-553CC1EC,Elijah,Jones,user300@email.com,+1-295-932-8672,2001-12-09,M,India,Chennai,50683,2024-10-27 14:22:36,New Customer,24,18-24
CUST-F2E452E5,Liam,Harris,user301@gmail.com,+1-699-130-2070,1975-10-07,M,India,Mumbai,56064,2023-01-27 02:53:10,New Customer,50,45-54
CUST-C921DC5A,Barbara,Young,user302@yahoo.com,+1-672-510-7773,1979-03-17,F,Germany,Frankfurt,41941,2023-08-30 10:02:24,Mid Value,46,45-54
CUST-13B6F95B,Jennifer,Williams,user303@email.com,+1-957-828-8972,1986-02-12,M,India,Hyderabad,88128,2022-12-09 04:57:17,Low Value,40,35-44
CUST-2F11DC67,Amelia,Johnson,user304@gmail.com,+1-292-322-3276,1990-04-18,OTHER,United Kingdom,London,29231,2024-08-15 06:53:19,Mid Value,35,35-44
CUST-4973E4CA,Olivia,Thomas,user305@yahoo.com,+1-291-696-1133,1996-02-25,OTHER,India,Hyderabad,62978,2020-02-01 07:14:31,Low Value,30,25-34
CUST-EF08F140,Olivia,Walker,user306@email.com,+1-603-740-6212,1985-02-15,M,United States,Houston,60012,2022-09-14 02:07:18,Churned,41,35-44
CUST-736ED2FA,John,Smith,user307@gmail.com,+1-273-763-1257,1971-10-20,F,France,Toulouse,96235,2022-09-18 21:19:49,Mid Value,54,45-54
CUST-A67C9628,Sophia,Harris,user308@yahoo.com,+1-593-463-4698,1969-05-03,F,United Kingdom,Leeds,89242,2019-01-24 02:01:13,Churned,56,55+
CUST-B4E90075,Elijah,Martin,user309@email.com,+1-907-181-3327,1976-02-10,OTHER,India,Bangalore,70940,2023-05-26 02:33:08,High Value,50,45-54
CUST-7BF1AC40,Liam,Young,user310@gmail.com,+1-997-111-8681,1976-09-08,M,United Kingdom,Glasgow,71503,2023-11-19 05:57:16,Low Value,49,45-54
CUST-FC40EBB9,Mary,Martin,user311@yahoo.com,+1-792-273-1845,1984-01-06,F,Japan,Sapporo,13578,2021-06-10 02:31:31,New Customer,42,35-44
CUST-8D424D01,Jennifer,Walker,user312@email.com,+1-956-254-8317,1968-08-18,F,United Kingdom,Manchester,44242,2024-12-17 05:33:43,Mid Value,57,55+
CUST-CD512E27,Olivia,Jackson,user313@gmail.com,+1-443-776-8211,1972-04-21,F,India,Delhi,85727,2021-12-08 02:42:39,High Value,53,45-54
CUST-0777FE3A,Noah,Martin,user314@yahoo.com,+1-468-248-9690,1967-11-23,M,Canada,Toronto,47852,2022-10-26 10:29:29,New Customer,58,55+
CUST-A0EAF6ED,Liam,Wilson,user315@email.com,+1-473-921-2610,1996-01-31,F,Australia,Adelaide,61269,2022-12-03 14:44:55,Mid Value,30,25-34
CUST-5B28AD01,Patricia,Harris,user316@gmail.com,+1-559-324-5641,1995-05-20,F,France,Lyon,14461,2019-03-15 15:14:07,Churned,30,25-34
CUST-FADFAB1D,John,Jackson,user317@yahoo.com,+1-872-882-4027,1963-11-14,M,United Kingdom,Manchester,43205,2021-07-04 04:37:40,New Customer,62,55+
CUST-7FCBAC4C,David,Johnson,user318@email.com,+1-591-497-6450,2003-06-20,M,United Kingdom,Birmingham,44690,2020-07-06 19:23:03,New Customer,22,18-24
CUST-F36A1869,Patricia,Harris,user319@gmail.com,+1-932-365-2692,1993-06-17,M,United Kingdom,London,19229,2023-11-11 02:32:16,Low Value,32,25-34
CUST-E2AEA4BE,Elijah,Smith,user320@yahoo.com,+1-727-824-9039,1961-04-11,M,India,Chennai,62941,2019-08-06 19:00:41,Churned,64,55+
CUST-6BC18F54,Mary,Williams,user321@email.com,+1-574-647-6571,1960-03-23,M,France,Toulouse,48005,2024-07-05 14:54:55,Mid Value,65,55+
CUST-063BEA51,Charlotte,Harris,user322@gmail.com,+1-952-294-3292,1997-09-24,M,Germany,Munich,13324,2024-01-17 05:12:56,Mid Value,28,25-34
CUST-1848D7F0,Mary,Anderson,user323@yahoo.com,+1-938-143-7643,1986-06-15,M,India,Delhi,95701,2024-09-04 06:43:07,Churned,39,35-44
CUST-29E02A7E,Mary,Davis,user324@email.com,+1-918-764-3138,1996-07-06,M,India,Delhi,92924,2019-06-05 05:08:16,Low Value,29,25-34
CUST-9D1D1991,Michael,White,user325@gmail.com,+1-545-930-7586,1991-01-16,F,United Kingdom,London,99664,2023-11-25 11:12:46,Churned,35,35-44
CUST-DCC95126,Emma,Young,user326@yahoo.com,+1-368-549-4991,1981-11-19,OTHER,Germany,Berlin,27481,2019-11-07 14:08:34,Churned,44,35-44
CUST-07021AE6,Ava,Jones,user327@email.com,+1-411-246-5439,1970-09-25,OTHER,Japan,Nagoya,64005,2021-01-13 08:03:10,Mid Value,55,55+
CUST-27FAC503,Patricia,Thompson,user328@gmail.com,+1-297-733-6929,2000-07-29,OTHER,United States,Phoenix,38740,2022-12-13 06:27:15,Mid Value,25,25-34
